Date,AAPL,ADBE,AMZN,BAC,CMCSA,COST,CSCO,DIS,FB,GOOG,HD,INTC,JNJ,JPM,KO,MA,MRK,MSFT,NFLX,ORCL,PEP,PFE,PG,T,UNH,V,VZ,WMT,XOM
01/04/2018,160.678177,221.600006,1566.130005,28.651285,29.905775,193.324478,41.414371,97.571426,172,1017.330017,175.752029,49.218201,119.776611,101.940552,40.485035,176.09671,55.631161,90.766754,312.459991,43.960289,94.941162,34.049728,68.078979,28.540102,229.142288,125.273178,44.764523,84.823418,70.953751
01/05/2018,181.689041,249.279999,1629.619995,27.808603,29.875044,194.383453,40.258003,96.735069,191.779999,1084.98999,177.416351,52.631626,113.271225,100.790375,40.28828,188.069687,56.254856,95.930138,351.600006,45.157177,94.292168,33.417286,69.497482,28.609934,234.095428,129.064575,43.784706,79.146782,74.138672
01/06/2018,180.671844,243.809998,1699.800049,27.10494,31.436825,205.51207,40.559635,101.928246,194.320007,1115.650024,186.586578,47.670624,115.75209,98.143684,41.094044,194.40065,57.360485,96.12175,391.429993,42.586155,103.341667,34.072186,74.142052,28.42404,237.807816,130.982773,46.209541,82.646347,76.263695
01/07/2018,185.727646,244.679993,1777.439941,29.691397,34.28252,215.080597,39.862122,110.43766,172.580002,1217.26001,188.90097,46.126663,126.417244,108.268875,44.078457,195.8647,62.727108,103.403252,337.450012,46.08506,109.160393,37.50008,76.820503,28.300108,246.314117,135.225281,47.431137,86.100807,75.139053
01/08/2018,222.172409,263.51001,2012.709961,29.739475,35.648315,229.261307,45.378464,109.815689,175.729996,1218.189941,192.009109,46.44313,128.48732,108.506859,42.13118,213.503738,65.317322,109.495544,367.679993,47.139133,106.322227,38.99332,79.501846,28.712856,261.138458,145.262848,50.517601,92.498291,73.903778
01/09/2018,221.100433,269.950012,2003,28.326056,34.125626,231.555664,46.214409,114.638885,164.460007,1193.469971,199.126221,45.625694,132.68544,106.859077,43.662537,220.486481,67.555191,111.913086,374.130005,50.030746,106.122887,41.740551,79.770203,30.187157,258.784515,148.650482,49.60704,91.142998,79.18309
01/10/2018,214.361847,245.759995,1598.01001,26.569317,36.756607,225.394119,43.459591,112.570404,151.789993,1076.77002,169.067459,45.230122,134.433197,103.241554,45.645042,195.784378,70.57608,104.515488,301.779999,47.391418,107.555779,40.783939,84.993652,27.580166,255.08017,136.527893,53.044884,97.325287,74.209702
01/11/2018,174.909714,250.889999,1690.170044,27.438856,37.79723,228.006622,45.780891,113.217415,140.610001,1094.430054,173.335464,47.574604,141.068909,106.033913,48.047421,199.382584,76.069901,108.507858,286.130005,47.504292,116.705391,43.786377,91.381935,28.501369,274.610107,140.350876,56.647755,94.772789,74.042061
01/12/2018,155.037109,226.240005,1501.969971,23.806107,32.991425,201.304199,41.439026,107.49234,131.089996,1035.609985,166.152695,45.563309,124.716644,93.093178,45.496727,187.066788,73.260666,99.817421,267.660004,43.987263,105.737343,41.661781,88.877655,26.038063,243.920502,130.909195,52.814873,90.405373,64.152336
01/01/2019,163.587997,247.820007,1718.72998,27.66021,35.630165,212.095215,45.226208,110.173546,166.690002,1116.369995,177.476425,45.74778,128.611328,98.700508,46.246197,209.35817,71.862526,102.628075,339.5,48.936432,108.689568,40.516441,93.277061,27.424812,264.560547,133.9552,51.725132,93.513947,68.940933
01/02/2019,170.183029,262.5,1639.829956,28.252861,37.676197,216.156693,49.894051,111.477608,161.449997,1119.920044,179.03334,51.417706,132.051773,100.328835,43.565399,223.268967,78.485893,110.096939,358.100006,50.988583,111.554642,41.736805,96.042091,28.862473,237.164536,146.962784,54.030083,96.59758,74.350464
01/03/2019,187.495865,266.48999,1780.75,26.942099,38.95253,239.92662,52.033607,109.689461,166.690002,1173.310059,185.560699,52.466637,135.991974,97.31974,45.025909,233.877655,80.301033,116.399963,356.559998,52.533985,119.179169,40.889553,101.40213,29.085062,242.099335,155.240204,56.127884,95.172859,76.859604
01/04/2019,198.077362,289.25,1926.52002,29.861881,42.411301,243.285645,53.922585,135.316269,193.399994,1188.47998,198.447952,49.867725,137.363678,111.567276,47.551323,252.542175,76.51059,128.894653,370.540009,54.118515,124.527885,39.09877,103.770294,28.714079,229.076523,163.430084,54.286373,100.894508,76.36496
01/05/2019,172.808105,270.899994,1775.069946,25.975346,40.155514,237.39003,50.462112,130.445786,177.470001,1103.630005,184.955063,43.0285,127.586746,102.646507,47.619167,250.159409,76.996613,122.06501,343.279999,49.713726,124.479256,39.974907,100.999046,28.815361,237.656952,160.348969,52.121655,99.520996,67.318733
01/06/2019,196.115219,294.649994,1893.630005,28.318987,41.409149,262.551575,53.080753,137.954025,193,1080.910034,202.607849,47.056965,136.422974,108.303879,49.354122,263.130432,81.50695,132.70018,367.320007,55.97216,127.523163,42.077835,107.613884,31.576281,239.829071,172.759949,54.787678,108.975624,73.728493
01/07/2019,211.097366,298.859985,1866.780029,30.12142,42.280815,273.848083,53.730564,141.28334,194.229996,1216.680054,209.640625,49.691444,127.54882,112.372536,51.409752,270.829468,81.209778,134.988449,322.98999,55.313892,125.204521,37.726295,115.848091,32.085121,245.82724,177.189697,53.003937,108.867134,71.544441
01/08/2019,206.836563,284.51001,1776.290039,27.009134,43.562557,292.854401,45.685925,136.442535,185.669998,1188.099976,223.591141,46.604774,125.726967,107.178001,53.763874,280.221069,84.61512,136.563492,293.75,51.355202,133.942688,34.530632,118.761475,33.72752,231.009079,179.996872,56.362045,112.693962,65.887085
01/09/2019,222.770889,276.25,1735.910034,28.63891,44.36964,286.880554,48.223492,129.543869,178.080002,1219,227.623276,50.996807,127.675644,114.816841,53.177788,270.461121,82.374245,138.181091,267.619995,54.284992,134.305145,35.226242,122.860779,36.195385,214.542282,171.474014,58.494038,117.629562,68.781151
01/10/2019,247.428162,277.929993,1776.660034,30.903025,44.113735,295.842163,46.369114,129.146255,191.649994,1260.109985,231.5401,55.945072,130.300598,121.870331,53.556744,275.679688,85.364616,142.494583,287.410004,53.752304,135.302307,37.61845,122.989197,36.817135,250.646515,178.302689,58.600636,116.222137,65.819885
01/11/2019,265.819183,309.529999,1800.800049,32.928967,43.657669,299.17923,44.556889,150.677261,201.639999,1304.959961,217.65242,57.449345,135.678818,129.573059,52.543274,291.390045,85.876839,150.455688,314.660004,55.626961,133.98056,37.765514,121.339195,36.248623,277.595703,183.935089,58.985184,118.035934,66.365379
01/12/2019,292.954712,329.809998,1847.839966,34.806671,44.468525,293.301636,47.162842,143.768646,205.25,1337.02002,215.550034,59.556702,144.945724,137.086258,54.868797,297.731781,89.590477,157.270432,323.570007,52.495842,134.809113,38.783821,124.162422,37.897167,291.591064,187.62825,60.121017,117.788139,68.792389
01/01/2020,308.777191,351.140015,2008.719971,32.621849,42.708374,304.877197,45.205921,138.309998,201.910004,1434.22998,226.584061,63.616711,147.926712,130.163101,57.892284,315.031891,84.739952,169.766296,345.089996,51.970688,141.06749,36.863441,123.884079,36.481358,271.274963,198.682251,58.201843,113.985641,61.240799
01/02/2020,272.712769,345.119995,1883.75,28.319302,40.167984,280.548523,39.554974,117.650002,192.470001,1339.329956,216.392242,55.247925,133.627899,114.915863,53.024971,289.80188,75.932709,161.568695,369.029999,49.226147,131.144485,33.419998,113.230003,34.611145,253.860382,181.497131,53.583729,107.205643,50.711956
01/03/2020,254.289993,318.23999,1949.719971,21.095396,34.157196,285.130005,38.940796,96.599998,166.800003,1162.810059,185.469131,54.119999,131.130005,89.10408,43.865299,241.187042,76.309601,157.710007,375.5,48.10149,119.294495,32.639999,110,28.646076,248.304443,161.119995,53.158306,113.119476,37.970001
01/04/2020,284.429993,332.549988,2307.679932,22.190001,37.16,310.269989,41.130039,103.370003,176.970001,1262.469971,198.479996,58.869999,147.660004,89.85627,47.610001,256.743011,82.07,171.880005,426.75,52.908653,135.029999,35.970001,121.220001,29.569826,281.679993,165.960007,56.324257,128.759995,40.48
15/04/2020,284.429993,332.549988,2307.679932,22.190001,37.16,310.269989,41.52,103.370003,176.970001,1262.469971,198.479996,58.869999,147.660004,90.790001,47.610001,257.140015,82.07,171.880005,426.75,53.16,135.029999,35.970001,121.220001,30.09,281.679993,165.960007,56.93,128.759995,40.48
