Date,AAPL,ADBE,AMZN,BAC,CMCSA,COST,CSCO,DIS,FB,GOOG,HD,INTC,JNJ,JPM,KO,MA,MRK,MSFT,NFLX,ORCL,PEP,PFE,PG,T,UNH,V,VZ,WMT,XOM
20/04/2010,30.330585,34.93,144.199997,16.627663,7.738733,46.222431,21.04043,31.827421,NaN,276.483673,27.786419,17.758978,48.884659,35.676743,18.727087,22.364958,25.507078,24.73131,12.438571,23.029371,48.708813,11.587467,46.184052,15.680767,26.446627,19.465387,17.658197,42.589848,49.535194
21/04/2010,32.144798,34.919998,146.429993,16.332815,7.734561,46.237976,21.086882,31.844843,NaN,276.115051,27.857496,17.523369,48.440197,35.26461,18.630819,22.296501,24.573364,24.707647,12.425714,23.152664,48.767944,11.476843,46.505627,15.492545,25.831985,19.274984,17.53952,42.550777,49.499271
22/04/2010,33.043835,35.970001,150.089996,16.565119,7.847258,46.789631,21.148806,32.036472,NaN,272.508575,28.212927,17.663258,47.988304,34.79026,18.672081,22.382917,23.887239,24.754969,14.321428,23.108625,47.866199,11.393879,46.476395,15.451375,26.002718,19.690989,17.373384,42.566402,49.240715
23/04/2010,33.584499,36.25,143.630005,16.466843,7.914044,46.774075,21.264925,32.045181,NaN,271.477448,28.742121,17.700077,48.180901,34.945782,18.524244,22.863771,25.082663,24.415865,14.247143,23.319988,47.829239,11.691173,46.439842,15.439613,26.421017,19.991095,17.236916,42.597649,49.729095
26/04/2010,33.419579,36.150002,147.110001,16.127312,7.964131,46.673073,21.34234,32.262939,NaN,264.827362,28.8211,17.53809,47.973495,34.129295,18.472673,22.740562,24.757277,24.534153,15.452857,23.311178,48.058372,11.628946,46.732189,15.451375,25.481981,19.868977,17.171642,42.214878,49.765007
27/04/2010,32.494484,35.34,142.020004,15.609097,7.705338,45.973801,20.908834,31.635794,NaN,263.542175,27.873299,17.192039,47.617912,32.978432,18.177002,21.805378,24.389456,24.329115,14.581429,22.879646,47.474461,11.380051,46.125561,15.263162,25.439301,19.237726,17.05891,42.214878,49.03244
28/04/2010,32.439926,35.470001,139.350006,15.886081,7.851431,45.725166,20.93206,31.609665,NaN,263.606934,27.794315,17.125776,47.869785,33.794922,18.345459,21.647089,24.446037,24.376423,14.198571,22.773968,47.858799,11.428449,46.524609,15.239632,25.985653,19.374319,17.27845,41.878967,49.693188
29/04/2010,33.312931,34.959999,141.729996,16.350683,8.348148,46.113644,21.311375,32.419724,NaN,265.006683,28.086555,17.295122,48.158684,34.214832,18.476109,21.850727,24.934116,24.447399,14.738571,22.870848,48.19141,11.656603,45.810196,15.374914,26.719801,19.210821,17.337786,41.949272,49.312542
30/04/2010,32.376675,33.599998,137.100006,15.930747,8.252142,45.90387,20.846903,32.088741,NaN,261.868439,27.825911,16.816547,47.632729,33.11063,18.376402,21.22271,24.785572,24.084637,14.128572,22.782784,48.206196,11.55981,45.780743,15.327857,25.874672,18.674774,17.147913,41.902409,48.673309
03/05/2010,33.028946,33.59,137.490005,16.136246,8.510936,46.082581,21.319117,32.715881,NaN,264.309296,28.331402,17.125776,48.395741,33.849365,18.482985,21.453724,24.948265,24.337,14.57,22.906075,48.553593,11.691173,46.163723,15.457256,25.831985,18.47608,17.379318,41.980522,48.723606
04/05/2010,32.077824,33.139999,129.830002,15.689514,8.293881,46.525448,20.56048,31.870977,NaN,252.239548,27.975981,16.61039,47.929043,33.025089,18.283581,21.497356,25.330238,23.761301,14.194285,21.990185,48.361412,11.933152,45.449326,15.233751,25.174662,18.28981,17.05891,42.199249,47.739655
05/05/2010,31.744251,32.959999,130.929993,15.66271,8.239618,47.059517,20.552742,30.782179,NaN,253.928207,27.833813,16.438364,48.254982,33.149506,18.448605,20.358538,25.174618,23.540487,14.032857,21.963764,48.19141,12.003019,45.780743,15.157289,25.610035,17.888296,17.017376,42.785126,47.524181
06/05/2010,30.536434,32.490002,128.710007,14.545861,7.726213,45.242928,19.732183,29.623716,NaN,248.403915,26.822819,15.948997,46.966011,31.734262,17.98103,19.70484,24.240908,22.854389,13.852858,21.056681,47.821846,11.695606,44.742268,14.78674,24.961246,17.161831,16.619829,41.582115,45.886654
07/05/2010,29.248018,32.419998,124.980003,14.456508,7.6636,44.681587,19.128368,29.101103,NaN,245.649246,26.404202,15.800698,46.899345,31.695372,18.108232,19.087938,23.689178,22.247137,13.012857,20.616346,47.725761,11.49998,44.418221,14.763215,24.773439,17.031443,16.726633,40.933743,45.750187
10/05/2010,31.496237,34.279999,131.289993,15.45721,7.525855,44.845303,20.227613,30.738636,NaN,259.851013,27.873299,16.720123,47.966084,32.620735,18.579254,19.7057,24.226767,22.822834,13.928572,21.479395,49.085754,11.877258,45.972218,15.098472,25.507591,17.797224,16.975838,41.074356,46.849064
11/05/2010,31.809975,33.799999,130.460007,15.332118,7.546725,45.172764,20.096008,31.14802,NaN,253.574539,28.141844,16.519922,47.906822,32.309689,18.431414,19.10078,23.703321,22.77552,14.26,21.30327,49.18924,11.884249,45.935417,15.080829,25.481981,17.418472,16.851234,40.980618,46.610432
12/05/2010,32.500687,34.799999,133.869995,15.251707,7.588465,45.12598,20.699825,30.599268,NaN,251.751373,28.347206,17.120516,48.07719,32.418549,18.572376,19.903345,23.795277,23.217154,15.404285,21.664345,49.477493,11.807397,46.414131,15.186698,25.883204,17.839046,17.029236,41.234005,46.935833
13/05/2010,32.038147,34.41,131.470001,15.073014,7.413154,44.962261,19.763142,30.268278,NaN,254.48613,27.857496,16.683048,47.906822,31.734262,18.390156,19.876823,23.561855,23.059423,15.715714,21.347301,49.137497,11.569848,46.215282,15.139647,25.763691,17.849459,17.023304,41.171146,46.812912
14/05/2010,31.475155,33.720001,128.529999,14.599466,7.34637,45.016846,19.306416,29.667273,NaN,252.817383,27.802216,16.230757,47.388264,31.018848,18.338587,18.177567,23.257692,22.814947,14.365714,20.942196,48.834454,11.318328,46.060612,14.939664,25.942961,16.085953,16.916506,40.951141,45.988579
17/05/2010,31.524761,33.810001,128.910004,14.608404,7.555075,45.492413,19.25223,29.789217,NaN,253.03656,28.110241,16.327148,47.321598,30.979975,18.362652,18.037249,23.186954,22.822834,15.192857,20.906969,49.337067,11.255451,46.679272,15.157289,25.985653,15.555039,17.005503,41.430428,45.749966
18/05/2010,31.294094,33.279999,126.279999,14.251005,7.383937,45.048019,18.857428,29.379827,NaN,248.254486,27.430992,15.889683,46.64748,30.342346,18.256071,17.352755,22.882799,22.656477,14.572857,20.633965,49.17445,11.045851,46.554062,15.051414,25.763691,14.593123,16.8631,42.200428,45.402874
19/05/2010,30.79561,32.880001,124.589996,14.57266,7.338018,45.040218,18.780018,29.083683,NaN,246.29184,27.154551,16.015722,46.091888,30.622271,18.262949,17.321953,23.073786,22.371288,14.372857,20.422604,48.812263,11.052838,46.561436,15.039655,25.601494,15.192755,16.916506,41.674004,45.157024
20/05/2010,29.483631,31.74,119.709999,13.670246,7.008272,44.120247,18.044605,27.864237,NaN,236.618103,25.977694,15.415139,44.854771,29.416979,17.719734,17.582916,22.507902,21.476122,13.57,19.682842,47.20097,10.640627,45.375668,14.680867,24.722219,15.161526,16.471481,40.30687,43.624077
21/05/2010,30.049093,32.18,122.720001,14.28675,7.108447,44.782955,18.160728,28.630743,NaN,235.143631,26.08037,15.504115,45.099232,31.143274,17.736923,18.297354,22.663523,21.262224,14.21,19.515516,46.994019,10.759398,45.552425,14.616166,24.500263,15.448849,16.590162,40.361855,44.021778
24/05/2010,30.59968,31.629999,122.120003,13.759591,6.999921,44.252769,18.091057,28.29104,NaN,237.689087,26.238344,15.326159,44.869579,30.031296,17.692236,17.954256,22.536192,20.810688,14.517143,19.621197,46.801846,10.633641,45.221004,14.369136,24.61124,15.521717,16.311287,40.071156,43.52285
25/05/2010,30.40872,31.549999,124.860001,13.840009,7.375588,44.050072,18.044605,28.15168,NaN,237.644257,26.838614,15.459627,44.706615,30.280107,17.403435,17.700134,22.677666,20.652254,15,19.550747,46.484024,10.521854,44.963219,14.304434,24.645386,15.192755,16.257883,39.505447,43.175751
26/05/2010,30.271061,30.940001,123.209999,13.82214,7.396456,43.64465,17.719477,28.804947,NaN,236.847244,26.886007,15.348408,44.195473,30.155714,17.217781,17.540129,22.932316,19.812534,14.971429,19.295353,45.257053,10.556787,44.513969,14.192682,24.577101,15.282285,15.979007,39.301151,42.88652
27/05/2010,31.416882,32.200001,126.699997,14.456508,7.651077,45.79649,18.32329,29.937281,NaN,244.314255,27.28882,16.134363,44.128189,31.43099,17.613155,17.779709,23.781132,20.596798,15.551429,19.885399,46.491402,10.738441,44.889572,14.486769,25.029543,15.342661,16.364683,39.835445,44.441166
28/05/2010,31.854618,32.080002,125.459999,14.063376,7.550899,45.414436,17.92849,29.10981,NaN,241.908264,26.743839,15.882266,43.58247,30.777798,17.671602,17.263773,23.830647,20.438364,15.878572,19.876589,46.484024,10.640627,44.992683,14.292674,24.816116,15.08657,16.329082,39.725433,43.718086
01/06/2010,32.344444,32.130001,123.239998,13.795332,7.521682,45.203953,17.804626,29.031422,NaN,240.284363,26.677214,15.704312,43.926353,29.969093,17.633783,17.145697,23.717476,20.509659,15.327143,19.550747,46.387924,10.472948,45.044235,14.310315,24.739296,14.884611,16.145147,40.008293,42.843136
02/06/2010,32.731339,32.939999,126.309998,14.2066,7.671944,45.960205,18.075571,30.259573,NaN,245.763824,26.939695,16.171438,44.651463,30.754467,18.018847,17.199589,24.304567,20.961203,15.825714,19.938248,47.266838,10.619668,45.471409,14.574993,25.533203,14.834645,16.370617,40.636864,43.942238
03/06/2010,32.62841,32.900002,128.759995,14.135077,7.680295,45.164967,18.362,30.233442,NaN,251.855988,26.589724,16.238171,44.681389,30.404543,18.13574,17.283449,24.25506,21.278074,15.978572,20.11437,47.199787,10.640627,45.515598,14.586755,26.111845,15.165689,16.400291,40.636864,44.513485
04/06/2010,31.740519,31.59,122.769997,13.723808,7.425677,43.792786,17.773668,29.344988,NaN,248.428833,25.57164,15.533774,43.365669,29.253675,17.626913,16.8274,23.462824,20.430439,15.682858,19.489094,45.762268,10.312256,44.779099,14.216208,26.008972,15.017865,16.145147,39.599728,43.045605
07/06/2010,31.118025,31.059999,122.010002,13.258899,7.246191,43.543297,17.618843,28.778824,NaN,241.85347,25.094398,15.059232,43.358212,28.553827,17.465322,17.118317,23.561855,20.034349,15.594286,19.110416,45.97826,10.144574,44.646542,14.304434,26.111845,14.967895,16.068008,39.866859,42.879284
08/06/2010,30.918377,31,118.839996,13.705927,7.27541,44.174797,17.773668,28.874632,NaN,241.484848,25.301201,14.962851,43.836632,29.378098,17.726614,16.901848,23.915529,19.891752,15.761429,19.163258,46.663517,10.165539,45.76601,14.686749,26.480463,15.271873,16.424021,39.898293,44.282089
09/06/2010,30.158216,30.73,117.910004,13.419832,7.271237,44.751759,17.634327,28.691713,NaN,236.124939,25.261436,14.777476,43.485279,28.864872,17.654415,16.723873,23.844795,19.638256,16.49,18.969507,46.54435,10.144574,45.272556,14.645576,26.17185,15.365568,16.483355,40.063301,43.407146
10/06/2010,31.064703,31.719999,123.209999,13.822154,7.54255,44.946663,17.626593,29.710825,NaN,242.595688,26.025009,15.237184,43.731976,29.774672,18.0326,17.550402,24.509699,19.804609,16.951429,19.550747,47.549835,10.417055,45.596619,14.963188,26.317591,16.125515,16.815636,40.244003,44.752098
11/06/2010,31.436712,31.73,123.029999,13.947327,7.59264,44.845303,17.734959,29.824055,NaN,243.337906,25.627316,15.30392,43.702076,29.619156,18.060575,17.529871,24.931673,20.327456,17.241428,19.982267,47.341309,10.80132,44.933762,14.874968,26.29187,15.840274,16.946178,39.961159,44.7304
